column,order_digits,node_code,node_depth,effective_order_digits,effective_order_names,branch_digits,feature_order_label,feature_set_label,path_label
2332.12222,2332,12222,4,2332,"('OP', 'Investment', 'Investment', 'OP')",2222,OP>Investment>Investment>OP,Investment+OP,OP:2>Investment:2>Investment:2>OP:2
2333.11111,2333,11111,4,2333,"('OP', 'Investment', 'Investment', 'Investment')",1111,OP>Investment>Investment>Investment,Investment+OP,OP:1>Investment:1>Investment:1>Investment:1
2333.11112,2333,11112,4,2333,"('OP', 'Investment', 'Investment', 'Investment')",1112,OP>Investment>Investment>Investment,Investment+OP,OP:1>Investment:1>Investment:1>Investment:2
2333.11121,2333,11121,4,2333,"('OP', 'Investment', 'Investment', 'Investment')",1121,OP>Investment>Investment>Investment,Investment+OP,OP:1>Investment:1>Investment:2>Investment:1
2333.11122,2333,11122,4,2333,"('OP', 'Investment', 'Investment', 'Investment')",1122,OP>Investment>Investment>Investment,Investment+OP,OP:1>Investment:1>Investment:2>Investment:2
2333.11211,2333,11211,4,2333,"('OP', 'Investment', 'Investment', 'Investment')",1211,OP>Investment>Investment>Investment,Investment+OP,OP:1>Investment:2>Investment:1>Investment:1
2333.11212,2333,11212,4,2333,"('OP', 'Investment', 'Investment', 'Investment')",1212,OP>Investment>Investment>Investment,Investment+OP,OP:1>Investment:2>Investment:1>Investment:2
2333.11221,2333,11221,4,2333,"('OP', 'Investment', 'Investment', 'Investment')",1221,OP>Investment>Investment>Investment,Investment+OP,OP:1>Investment:2>Investment:2>Investment:1
2333.11222,2333,11222,4,2333,"('OP', 'Investment', 'Investment', 'Investment')",1222,OP>Investment>Investment>Investment,Investment+OP,OP:1>Investment:2>Investment:2>Investment:2
2333.12111,2333,12111,4,2333,"('OP', 'Investment', 'Investment', 'Investment')",2111,OP>Investment>Investment>Investment,Investment+OP,OP:2>Investment:1>Investment:1>Investment:1
2333.12112,2333,12112,4,2333,"('OP', 'Investment', 'Investment', 'Investment')",2112,OP>Investment>Investment>Investment,Investment+OP,OP:2>Investment:1>Investment:1>Investment:2
2333.12121,2333,12121,4,2333,"('OP', 'Investment', 'Investment', 'Investment')",2121,OP>Investment>Investment>Investment,Investment+OP,OP:2>Investment:1>Investment:2>Investment:1
2333.12122,2333,12122,4,2333,"('OP', 'Investment', 'Investment', 'Investment')",2122,OP>Investment>Investment>Investment,Investment+OP,OP:2>Investment:1>Investment:2>Investment:2
2333.12211,2333,12211,4,2333,"('OP', 'Investment', 'Investment', 'Investment')",2211,OP>Investment>Investment>Investment,Investment+OP,OP:2>Investment:2>Investment:1>Investment:1
2333.12212,2333,12212,4,2333,"('OP', 'Investment', 'Investment', 'Investment')",2212,OP>Investment>Investment>Investment,Investment+OP,OP:2>Investment:2>Investment:1>Investment:2
2333.12221,2333,12221,4,2333,"('OP', 'Investment', 'Investment', 'Investment')",2221,OP>Investment>Investment>Investment,Investment+OP,OP:2>Investment:2>Investment:2>Investment:1
2333.12222,2333,12222,4,2333,"('OP', 'Investment', 'Investment', 'Investment')",2222,OP>Investment>Investment>Investment,Investment+OP,OP:2>Investment:2>Investment:2>Investment:2
3111.11,3111,11,1,3,"('Investment',)",1,Investment,Investment,Investment:1
3111.12,3111,12,1,3,"('Investment',)",2,Investment,Investment,Investment:2
3111.111,3111,111,2,31,"('Investment', 'LME')",11,Investment>LME,Investment+LME,Investment:1>LME:1
3111.112,3111,112,2,31,"('Investment', 'LME')",12,Investment>LME,Investment+LME,Investment:1>LME:2
3111.121,3111,121,2,31,"('Investment', 'LME')",21,Investment>LME,Investment+LME,Investment:2>LME:1
3111.122,3111,122,2,31,"('Investment', 'LME')",22,Investment>LME,Investment+LME,Investment:2>LME:2
3111.1111,3111,1111,3,311,"('Investment', 'LME', 'LME')",111,Investment>LME>LME,Investment+LME,Investment:1>LME:1>LME:1
3111.1112,3111,1112,3,311,"('Investment', 'LME', 'LME')",112,Investment>LME>LME,Investment+LME,Investment:1>LME:1>LME:2
3111.1121,3111,1121,3,311,"('Investment', 'LME', 'LME')",121,Investment>LME>LME,Investment+LME,Investment:1>LME:2>LME:1
3111.1122,3111,1122,3,311,"('Investment', 'LME', 'LME')",122,Investment>LME>LME,Investment+LME,Investment:1>LME:2>LME:2
3111.1211,3111,1211,3,311,"('Investment', 'LME', 'LME')",211,Investment>LME>LME,Investment+LME,Investment:2>LME:1>LME:1
3111.1212,3111,1212,3,311,"('Investment', 'LME', 'LME')",212,Investment>LME>LME,Investment+LME,Investment:2>LME:1>LME:2
3111.1221,3111,1221,3,311,"('Investment', 'LME', 'LME')",221,Investment>LME>LME,Investment+LME,Investment:2>LME:2>LME:1
3111.1222,3111,1222,3,311,"('Investment', 'LME', 'LME')",222,Investment>LME>LME,Investment+LME,Investment:2>LME:2>LME:2
3111.11111,3111,11111,4,3111,"('Investment', 'LME', 'LME', 'LME')",1111,Investment>LME>LME>LME,Investment+LME,Investment:1>LME:1>LME:1>LME:1
3111.11112,3111,11112,4,3111,"('Investment', 'LME', 'LME', 'LME')",1112,Investment>LME>LME>LME,Investment+LME,Investment:1>LME:1>LME:1>LME:2
3111.11121,3111,11121,4,3111,"('Investment', 'LME', 'LME', 'LME')",1121,Investment>LME>LME>LME,Investment+LME,Investment:1>LME:1>LME:2>LME:1
3111.11122,3111,11122,4,3111,"('Investment', 'LME', 'LME', 'LME')",1122,Investment>LME>LME>LME,Investment+LME,Investment:1>LME:1>LME:2>LME:2
3111.11211,3111,11211,4,3111,"('Investment', 'LME', 'LME', 'LME')",1211,Investment>LME>LME>LME,Investment+LME,Investment:1>LME:2>LME:1>LME:1
3111.11212,3111,11212,4,3111,"('Investment', 'LME', 'LME', 'LME')",1212,Investment>LME>LME>LME,Investment+LME,Investment:1>LME:2>LME:1>LME:2
3111.11221,3111,11221,4,3111,"('Investment', 'LME', 'LME', 'LME')",1221,Investment>LME>LME>LME,Investment+LME,Investment:1>LME:2>LME:2>LME:1
3111.11222,3111,11222,4,3111,"('Investment', 'LME', 'LME', 'LME')",1222,Investment>LME>LME>LME,Investment+LME,Investment:1>LME:2>LME:2>LME:2
3111.12111,3111,12111,4,3111,"('Investment', 'LME', 'LME', 'LME')",2111,Investment>LME>LME>LME,Investment+LME,Investment:2>LME:1>LME:1>LME:1
3111.12112,3111,12112,4,3111,"('Investment', 'LME', 'LME', 'LME')",2112,Investment>LME>LME>LME,Investment+LME,Investment:2>LME:1>LME:1>LME:2
3111.12121,3111,12121,4,3111,"('Investment', 'LME', 'LME', 'LME')",2121,Investment>LME>LME>LME,Investment+LME,Investment:2>LME:1>LME:2>LME:1
3111.12122,3111,12122,4,3111,"('Investment', 'LME', 'LME', 'LME')",2122,Investment>LME>LME>LME,Investment+LME,Investment:2>LME:1>LME:2>LME:2
3111.12211,3111,12211,4,3111,"('Investment', 'LME', 'LME', 'LME')",2211,Investment>LME>LME>LME,Investment+LME,Investment:2>LME:2>LME:1>LME:1
3111.12212,3111,12212,4,3111,"('Investment', 'LME', 'LME', 'LME')",2212,Investment>LME>LME>LME,Investment+LME,Investment:2>LME:2>LME:1>LME:2
3111.12221,3111,12221,4,3111,"('Investment', 'LME', 'LME', 'LME')",2221,Investment>LME>LME>LME,Investment+LME,Investment:2>LME:2>LME:2>LME:1
3111.12222,3111,12222,4,3111,"('Investment', 'LME', 'LME', 'LME')",2222,Investment>LME>LME>LME,Investment+LME,Investment:2>LME:2>LME:2>LME:2
3112.11111,3112,11111,4,3112,"('Investment', 'LME', 'LME', 'OP')",1111,Investment>LME>LME>OP,Investment+LME+OP,Investment:1>LME:1>LME:1>OP:1
3112.11112,3112,11112,4,3112,"('Investment', 'LME', 'LME', 'OP')",1112,Investment>LME>LME>OP,Investment+LME+OP,Investment:1>LME:1>LME:1>OP:2
3112.11121,3112,11121,4,3112,"('Investment', 'LME', 'LME', 'OP')",1121,Investment>LME>LME>OP,Investment+LME+OP,Investment:1>LME:1>LME:2>OP:1
3112.11122,3112,11122,4,3112,"('Investment', 'LME', 'LME', 'OP')",1122,Investment>LME>LME>OP,Investment+LME+OP,Investment:1>LME:1>LME:2>OP:2
3112.11211,3112,11211,4,3112,"('Investment', 'LME', 'LME', 'OP')",1211,Investment>LME>LME>OP,Investment+LME+OP,Investment:1>LME:2>LME:1>OP:1
3112.11212,3112,11212,4,3112,"('Investment', 'LME', 'LME', 'OP')",1212,Investment>LME>LME>OP,Investment+LME+OP,Investment:1>LME:2>LME:1>OP:2
3112.11221,3112,11221,4,3112,"('Investment', 'LME', 'LME', 'OP')",1221,Investment>LME>LME>OP,Investment+LME+OP,Investment:1>LME:2>LME:2>OP:1
3112.11222,3112,11222,4,3112,"('Investment', 'LME', 'LME', 'OP')",1222,Investment>LME>LME>OP,Investment+LME+OP,Investment:1>LME:2>LME:2>OP:2
3112.12111,3112,12111,4,3112,"('Investment', 'LME', 'LME', 'OP')",2111,Investment>LME>LME>OP,Investment+LME+OP,Investment:2>LME:1>LME:1>OP:1
3112.12112,3112,12112,4,3112,"('Investment', 'LME', 'LME', 'OP')",2112,Investment>LME>LME>OP,Investment+LME+OP,Investment:2>LME:1>LME:1>OP:2
3112.12121,3112,12121,4,3112,"('Investment', 'LME', 'LME', 'OP')",2121,Investment>LME>LME>OP,Investment+LME+OP,Investment:2>LME:1>LME:2>OP:1
3112.12122,3112,12122,4,3112,"('Investment', 'LME', 'LME', 'OP')",2122,Investment>LME>LME>OP,Investment+LME+OP,Investment:2>LME:1>LME:2>OP:2
3112.12211,3112,12211,4,3112,"('Investment', 'LME', 'LME', 'OP')",2211,Investment>LME>LME>OP,Investment+LME+OP,Investment:2>LME:2>LME:1>OP:1
3112.12212,3112,12212,4,3112,"('Investment', 'LME', 'LME', 'OP')",2212,Investment>LME>LME>OP,Investment+LME+OP,Investment:2>LME:2>LME:1>OP:2
3112.12221,3112,12221,4,3112,"('Investment', 'LME', 'LME', 'OP')",2221,Investment>LME>LME>OP,Investment+LME+OP,Investment:2>LME:2>LME:2>OP:1
3112.12222,3112,12222,4,3112,"('Investment', 'LME', 'LME', 'OP')",2222,Investment>LME>LME>OP,Investment+LME+OP,Investment:2>LME:2>LME:2>OP:2
3113.11111,3113,11111,4,3113,"('Investment', 'LME', 'LME', 'Investment')",1111,Investment>LME>LME>Investment,Investment+LME,Investment:1>LME:1>LME:1>Investment:1
3113.11112,3113,11112,4,3113,"('Investment', 'LME', 'LME', 'Investment')",1112,Investment>LME>LME>Investment,Investment+LME,Investment:1>LME:1>LME:1>Investment:2
3113.11121,3113,11121,4,3113,"('Investment', 'LME', 'LME', 'Investment')",1121,Investment>LME>LME>Investment,Investment+LME,Investment:1>LME:1>LME:2>Investment:1
3113.11122,3113,11122,4,3113,"('Investment', 'LME', 'LME', 'Investment')",1122,Investment>LME>LME>Investment,Investment+LME,Investment:1>LME:1>LME:2>Investment:2
3113.11211,3113,11211,4,3113,"('Investment', 'LME', 'LME', 'Investment')",1211,Investment>LME>LME>Investment,Investment+LME,Investment:1>LME:2>LME:1>Investment:1
3113.11212,3113,11212,4,3113,"('Investment', 'LME', 'LME', 'Investment')",1212,Investment>LME>LME>Investment,Investment+LME,Investment:1>LME:2>LME:1>Investment:2
3113.11221,3113,11221,4,3113,"('Investment', 'LME', 'LME', 'Investment')",1221,Investment>LME>LME>Investment,Investment+LME,Investment:1>LME:2>LME:2>Investment:1
3113.11222,3113,11222,4,3113,"('Investment', 'LME', 'LME', 'Investment')",1222,Investment>LME>LME>Investment,Investment+LME,Investment:1>LME:2>LME:2>Investment:2
3113.12111,3113,12111,4,3113,"('Investment', 'LME', 'LME', 'Investment')",2111,Investment>LME>LME>Investment,Investment+LME,Investment:2>LME:1>LME:1>Investment:1
3113.12112,3113,12112,4,3113,"('Investment', 'LME', 'LME', 'Investment')",2112,Investment>LME>LME>Investment,Investment+LME,Investment:2>LME:1>LME:1>Investment:2
3113.12121,3113,12121,4,3113,"('Investment', 'LME', 'LME', 'Investment')",2121,Investment>LME>LME>Investment,Investment+LME,Investment:2>LME:1>LME:2>Investment:1
3113.12122,3113,12122,4,3113,"('Investment', 'LME', 'LME', 'Investment')",2122,Investment>LME>LME>Investment,Investment+LME,Investment:2>LME:1>LME:2>Investment:2
3113.12211,3113,12211,4,3113,"('Investment', 'LME', 'LME', 'Investment')",2211,Investment>LME>LME>Investment,Investment+LME,Investment:2>LME:2>LME:1>Investment:1
3113.12212,3113,12212,4,3113,"('Investment', 'LME', 'LME', 'Investment')",2212,Investment>LME>LME>Investment,Investment+LME,Investment:2>LME:2>LME:1>Investment:2
3113.12221,3113,12221,4,3113,"('Investment', 'LME', 'LME', 'Investment')",2221,Investment>LME>LME>Investment,Investment+LME,Investment:2>LME:2>LME:2>Investment:1
3113.12222,3113,12222,4,3113,"('Investment', 'LME', 'LME', 'Investment')",2222,Investment>LME>LME>Investment,Investment+LME,Investment:2>LME:2>LME:2>Investment:2
3121.1111,3121,1111,3,312,"('Investment', 'LME', 'OP')",111,Investment>LME>OP,Investment+LME+OP,Investment:1>LME:1>OP:1
3121.1112,3121,1112,3,312,"('Investment', 'LME', 'OP')",112,Investment>LME>OP,Investment+LME+OP,Investment:1>LME:1>OP:2
3121.1121,3121,1121,3,312,"('Investment', 'LME', 'OP')",121,Investment>LME>OP,Investment+LME+OP,Investment:1>LME:2>OP:1
3121.1122,3121,1122,3,312,"('Investment', 'LME', 'OP')",122,Investment>LME>OP,Investment+LME+OP,Investment:1>LME:2>OP:2
3121.1211,3121,1211,3,312,"('Investment', 'LME', 'OP')",211,Investment>LME>OP,Investment+LME+OP,Investment:2>LME:1>OP:1
3121.1212,3121,1212,3,312,"('Investment', 'LME', 'OP')",212,Investment>LME>OP,Investment+LME+OP,Investment:2>LME:1>OP:2
3121.1221,3121,1221,3,312,"('Investment', 'LME', 'OP')",221,Investment>LME>OP,Investment+LME+OP,Investment:2>LME:2>OP:1
3121.1222,3121,1222,3,312,"('Investment', 'LME', 'OP')",222,Investment>LME>OP,Investment+LME+OP,Investment:2>LME:2>OP:2
3121.11111,3121,11111,4,3121,"('Investment', 'LME', 'OP', 'LME')",1111,Investment>LME>OP>LME,Investment+LME+OP,Investment:1>LME:1>OP:1>LME:1
3121.11112,3121,11112,4,3121,"('Investment', 'LME', 'OP', 'LME')",1112,Investment>LME>OP>LME,Investment+LME+OP,Investment:1>LME:1>OP:1>LME:2
3121.11121,3121,11121,4,3121,"('Investment', 'LME', 'OP', 'LME')",1121,Investment>LME>OP>LME,Investment+LME+OP,Investment:1>LME:1>OP:2>LME:1
3121.11122,3121,11122,4,3121,"('Investment', 'LME', 'OP', 'LME')",1122,Investment>LME>OP>LME,Investment+LME+OP,Investment:1>LME:1>OP:2>LME:2
3121.11211,3121,11211,4,3121,"('Investment', 'LME', 'OP', 'LME')",1211,Investment>LME>OP>LME,Investment+LME+OP,Investment:1>LME:2>OP:1>LME:1
3121.11212,3121,11212,4,3121,"('Investment', 'LME', 'OP', 'LME')",1212,Investment>LME>OP>LME,Investment+LME+OP,Investment:1>LME:2>OP:1>LME:2
3121.11221,3121,11221,4,3121,"('Investment', 'LME', 'OP', 'LME')",1221,Investment>LME>OP>LME,Investment+LME+OP,Investment:1>LME:2>OP:2>LME:1
3121.11222,3121,11222,4,3121,"('Investment', 'LME', 'OP', 'LME')",1222,Investment>LME>OP>LME,Investment+LME+OP,Investment:1>LME:2>OP:2>LME:2
3121.12111,3121,12111,4,3121,"('Investment', 'LME', 'OP', 'LME')",2111,Investment>LME>OP>LME,Investment+LME+OP,Investment:2>LME:1>OP:1>LME:1
3121.12112,3121,12112,4,3121,"('Investment', 'LME', 'OP', 'LME')",2112,Investment>LME>OP>LME,Investment+LME+OP,Investment:2>LME:1>OP:1>LME:2
3121.12121,3121,12121,4,3121,"('Investment', 'LME', 'OP', 'LME')",2121,Investment>LME>OP>LME,Investment+LME+OP,Investment:2>LME:1>OP:2>LME:1
3121.12122,3121,12122,4,3121,"('Investment', 'LME', 'OP', 'LME')",2122,Investment>LME>OP>LME,Investment+LME+OP,Investment:2>LME:1>OP:2>LME:2
3121.12211,3121,12211,4,3121,"('Investment', 'LME', 'OP', 'LME')",2211,Investment>LME>OP>LME,Investment+LME+OP,Investment:2>LME:2>OP:1>LME:1
3121.12212,3121,12212,4,3121,"('Investment', 'LME', 'OP', 'LME')",2212,Investment>LME>OP>LME,Investment+LME+OP,Investment:2>LME:2>OP:1>LME:2
3121.12221,3121,12221,4,3121,"('Investment', 'LME', 'OP', 'LME')",2221,Investment>LME>OP>LME,Investment+LME+OP,Investment:2>LME:2>OP:2>LME:1
3121.12222,3121,12222,4,3121,"('Investment', 'LME', 'OP', 'LME')",2222,Investment>LME>OP>LME,Investment+LME+OP,Investment:2>LME:2>OP:2>LME:2
3122.11111,3122,11111,4,3122,"('Investment', 'LME', 'OP', 'OP')",1111,Investment>LME>OP>OP,Investment+LME+OP,Investment:1>LME:1>OP:1>OP:1
3122.11112,3122,11112,4,3122,"('Investment', 'LME', 'OP', 'OP')",1112,Investment>LME>OP>OP,Investment+LME+OP,Investment:1>LME:1>OP:1>OP:2
3122.11121,3122,11121,4,3122,"('Investment', 'LME', 'OP', 'OP')",1121,Investment>LME>OP>OP,Investment+LME+OP,Investment:1>LME:1>OP:2>OP:1
3122.11122,3122,11122,4,3122,"('Investment', 'LME', 'OP', 'OP')",1122,Investment>LME>OP>OP,Investment+LME+OP,Investment:1>LME:1>OP:2>OP:2
3122.11211,3122,11211,4,3122,"('Investment', 'LME', 'OP', 'OP')",1211,Investment>LME>OP>OP,Investment+LME+OP,Investment:1>LME:2>OP:1>OP:1
3122.11212,3122,11212,4,3122,"('Investment', 'LME', 'OP', 'OP')",1212,Investment>LME>OP>OP,Investment+LME+OP,Investment:1>LME:2>OP:1>OP:2
3122.11221,3122,11221,4,3122,"('Investment', 'LME', 'OP', 'OP')",1221,Investment>LME>OP>OP,Investment+LME+OP,Investment:1>LME:2>OP:2>OP:1
3122.11222,3122,11222,4,3122,"('Investment', 'LME', 'OP', 'OP')",1222,Investment>LME>OP>OP,Investment+LME+OP,Investment:1>LME:2>OP:2>OP:2
3122.12111,3122,12111,4,3122,"('Investment', 'LME', 'OP', 'OP')",2111,Investment>LME>OP>OP,Investment+LME+OP,Investment:2>LME:1>OP:1>OP:1
3122.12112,3122,12112,4,3122,"('Investment', 'LME', 'OP', 'OP')",2112,Investment>LME>OP>OP,Investment+LME+OP,Investment:2>LME:1>OP:1>OP:2
3122.12121,3122,12121,4,3122,"('Investment', 'LME', 'OP', 'OP')",2121,Investment>LME>OP>OP,Investment+LME+OP,Investment:2>LME:1>OP:2>OP:1
3122.12122,3122,12122,4,3122,"('Investment', 'LME', 'OP', 'OP')",2122,Investment>LME>OP>OP,Investment+LME+OP,Investment:2>LME:1>OP:2>OP:2
3122.12211,3122,12211,4,3122,"('Investment', 'LME', 'OP', 'OP')",2211,Investment>LME>OP>OP,Investment+LME+OP,Investment:2>LME:2>OP:1>OP:1
3122.12212,3122,12212,4,3122,"('Investment', 'LME', 'OP', 'OP')",2212,Investment>LME>OP>OP,Investment+LME+OP,Investment:2>LME:2>OP:1>OP:2
3122.12221,3122,12221,4,3122,"('Investment', 'LME', 'OP', 'OP')",2221,Investment>LME>OP>OP,Investment+LME+OP,Investment:2>LME:2>OP:2>OP:1
3122.12222,3122,12222,4,3122,"('Investment', 'LME', 'OP', 'OP')",2222,Investment>LME>OP>OP,Investment+LME+OP,Investment:2>LME:2>OP:2>OP:2
3123.11111,3123,11111,4,3123,"('Investment', 'LME', 'OP', 'Investment')",1111,Investment>LME>OP>Investment,Investment+LME+OP,Investment:1>LME:1>OP:1>Investment:1
3123.11112,3123,11112,4,3123,"('Investment', 'LME', 'OP', 'Investment')",1112,Investment>LME>OP>Investment,Investment+LME+OP,Investment:1>LME:1>OP:1>Investment:2
3123.11121,3123,11121,4,3123,"('Investment', 'LME', 'OP', 'Investment')",1121,Investment>LME>OP>Investment,Investment+LME+OP,Investment:1>LME:1>OP:2>Investment:1
3123.11122,3123,11122,4,3123,"('Investment', 'LME', 'OP', 'Investment')",1122,Investment>LME>OP>Investment,Investment+LME+OP,Investment:1>LME:1>OP:2>Investment:2
3123.11211,3123,11211,4,3123,"('Investment', 'LME', 'OP', 'Investment')",1211,Investment>LME>OP>Investment,Investment+LME+OP,Investment:1>LME:2>OP:1>Investment:1
3123.11212,3123,11212,4,3123,"('Investment', 'LME', 'OP', 'Investment')",1212,Investment>LME>OP>Investment,Investment+LME+OP,Investment:1>LME:2>OP:1>Investment:2
3123.11221,3123,11221,4,3123,"('Investment', 'LME', 'OP', 'Investment')",1221,Investment>LME>OP>Investment,Investment+LME+OP,Investment:1>LME:2>OP:2>Investment:1
3123.11222,3123,11222,4,3123,"('Investment', 'LME', 'OP', 'Investment')",1222,Investment>LME>OP>Investment,Investment+LME+OP,Investment:1>LME:2>OP:2>Investment:2
3123.12111,3123,12111,4,3123,"('Investment', 'LME', 'OP', 'Investment')",2111,Investment>LME>OP>Investment,Investment+LME+OP,Investment:2>LME:1>OP:1>Investment:1
3123.12112,3123,12112,4,3123,"('Investment', 'LME', 'OP', 'Investment')",2112,Investment>LME>OP>Investment,Investment+LME+OP,Investment:2>LME:1>OP:1>Investment:2
3123.12121,3123,12121,4,3123,"('Investment', 'LME', 'OP', 'Investment')",2121,Investment>LME>OP>Investment,Investment+LME+OP,Investment:2>LME:1>OP:2>Investment:1
3123.12122,3123,12122,4,3123,"('Investment', 'LME', 'OP', 'Investment')",2122,Investment>LME>OP>Investment,Investment+LME+OP,Investment:2>LME:1>OP:2>Investment:2
3123.12211,3123,12211,4,3123,"('Investment', 'LME', 'OP', 'Investment')",2211,Investment>LME>OP>Investment,Investment+LME+OP,Investment:2>LME:2>OP:1>Investment:1
3123.12212,3123,12212,4,3123,"('Investment', 'LME', 'OP', 'Investment')",2212,Investment>LME>OP>Investment,Investment+LME+OP,Investment:2>LME:2>OP:1>Investment:2
3123.12221,3123,12221,4,3123,"('Investment', 'LME', 'OP', 'Investment')",2221,Investment>LME>OP>Investment,Investment+LME+OP,Investment:2>LME:2>OP:2>Investment:1
3123.12222,3123,12222,4,3123,"('Investment', 'LME', 'OP', 'Investment')",2222,Investment>LME>OP>Investment,Investment+LME+OP,Investment:2>LME:2>OP:2>Investment:2
3131.1111,3131,1111,3,313,"('Investment', 'LME', 'Investment')",111,Investment>LME>Investment,Investment+LME,Investment:1>LME:1>Investment:1
3131.1112,3131,1112,3,313,"('Investment', 'LME', 'Investment')",112,Investment>LME>Investment,Investment+LME,Investment:1>LME:1>Investment:2
3131.1121,3131,1121,3,313,"('Investment', 'LME', 'Investment')",121,Investment>LME>Investment,Investment+LME,Investment:1>LME:2>Investment:1
3131.1122,3131,1122,3,313,"('Investment', 'LME', 'Investment')",122,Investment>LME>Investment,Investment+LME,Investment:1>LME:2>Investment:2
3131.1211,3131,1211,3,313,"('Investment', 'LME', 'Investment')",211,Investment>LME>Investment,Investment+LME,Investment:2>LME:1>Investment:1
3131.1212,3131,1212,3,313,"('Investment', 'LME', 'Investment')",212,Investment>LME>Investment,Investment+LME,Investment:2>LME:1>Investment:2
3131.1221,3131,1221,3,313,"('Investment', 'LME', 'Investment')",221,Investment>LME>Investment,Investment+LME,Investment:2>LME:2>Investment:1
3131.1222,3131,1222,3,313,"('Investment', 'LME', 'Investment')",222,Investment>LME>Investment,Investment+LME,Investment:2>LME:2>Investment:2
